Unnamed: 0,id,Text,created_at,Emotion
399,755104086,"well , I do have requested PR for that at textmate, but that repository didn't finalize the PR yet, and last PR at that repository was closed very long time ago, like almost 1 year before to be specific.",2021-01-06T06:10:16Z,sadness
400,755106590,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Terminal ()]( <! score: 0.964 [terminal ()]( <! score: 0.83 [terminal not working ()]( <! score: 0.793 [Terminal ()]( <! score: 0.601 [I want to choose terminal when I open a new terminal ()]( <! score: 0.565 <! potential_duplicates_comment ",2021-01-06T06:17:18Z,joy
401,755107908,We want to be conservative when changing the defaults for all users. Many users are not going to be writing code for environments that support tsnext features or the standard library from it,2021-01-06T06:20:54Z,anger
403,755108252,"This issue is caused by an extension, please file it with the repository (or contact) the extension has linked in its overview in VS Code or the [marketplace]( for VS Code. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-06T06:21:52Z,fear
404,755108400,It looks like this is caused by the Python extension. Please file it with the repository [here]( Make sure to check their issue reporting template and provide them relevant information such as the extension version you're using. See also our [issue reporting]( guidelines for more information. Happy Coding!,2021-01-06T06:22:12Z,joy
405,755108759,This should be fixed in the current insiders builds,2021-01-06T06:23:19Z,fear
406,755109748,Thanks for the fix!,2021-01-06T06:25:56Z,joy
407,755112575," thank you so much awesome investigation! Maybe a comment should be added to explain why transform optimization should not be applied here, or it is possible that it could get confusing sometime later.",2021-01-06T06:32:56Z,fear
408,755114071,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [\[folding\] mode to have region based folding only ()]( <! score: 0.529 [\[folding\] Move line up/down should skip over folded regions or folded sections ()]( <! score: 0.471 <! potential_duplicates_comment ",2021-01-06T06:36:56Z,fear
409,755117339,Could the wsl remote extension implement a ITunnelProvider that either returns undefined or returns the original url?,2021-01-06T06:44:58Z,fear
410,755118241," Assigning you since I believe this issues is about VS Code's explorer. I don't think we want to have a JavaScript/TypeScript specific solution here, but maybe we could add an option to disable autoreveal if the file is in a hidden or excluded directory? ",2021-01-06T06:47:19Z,neutral
411,755119245,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [TS Server fatal error: Debug Failure. ()]( <! score: 0.93 [TS Server fatal error: Debug Failure. ()]( <! score: 0.817 [TS Server fatal error: Debug Failure. ()]( <! score: 0.813 [TS Server fatal error: Debug Failure. False expression. ()]( <! score: 0.808 [TS Server fatal error: Debug Failure. False expression. ()]( <! score: 0.808 <! potential_duplicates_comment ",2021-01-06T06:49:43Z,fear
412,755123744,We have a great developer community [over on slack]( where extension authors help each other. This is a great place for you to ask questions and find support. Happy Coding!,2021-01-06T07:00:44Z,joy
413,755123829,"Please speak up again if you could not find help, but we are not giving support for our API in issues. If you still think there is a bug in VSCode we can always reopen.",2021-01-06T07:00:54Z,fear
414,755124078,This issue has been reported already in either this or a similar form. Please check the label that was assigned to this issue to find it.,2021-01-06T07:01:32Z,anger
415,755124195,"<! 6d457af996bd47a8a0e8ecf120dfffc1 This feature request is now a candidate for our backlog. The community has 60 days to [upvote]( the issue. If it receives 20 upvotes we will move it to our backlog. If not, we will close it. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T07:01:48Z,joy
416,755124323,"Thanks for creating this issue! We figured it's covering the same as another one we already have. Thus, we closed this one as a duplicate. You can search for existing issues [here]( See also our [issue reporting]( guidelines. Happy Coding!",2021-01-06T07:02:02Z,joy
417,755124482," great, I suggest we take this idea to a new PR and test it out there, what do you think?",2021-01-06T07:02:22Z,joy
418,755125336,"I believe this is just a consequence of: mouse down to click into editor editor changes size mouse up is now at a different location in editor editor thinks this is a selection Interestingly the layout happens async (on next animation frame), but I guess the mouse up is still happening afterwards. Maybe we need to further delay the layout or relayout in this case? Note that the fact that editors jump is probably nothing we can fix easily because that is just how the wrapping tabs work.",2021-01-06T07:04:04Z,neutral
421,755129013,"This issue is caused by an extension, please file it with the repository (or contact) the extension has linked in its overview in VS Code or the [marketplace]( for VS Code. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-06T07:12:35Z,fear
423,755130884,Can you try to reproduce with our nightly insider builds? You can give our preview releases a try from:,2021-01-06T07:17:06Z,joy
424,755131151,CI failing due to,2021-01-06T07:17:53Z,sadness
426,755136136,"Related failing unit test: 2) Native Modules (macOS) chokidar (fsevents): AssertionError [ERR_ASSERTION]: Unable to load ""chokidar (fsevents)"" dependency. It was probably not compiled for the right operating system architecture or had missing build tools. + expected actual false +true at Context.<anonymous ( ",2021-01-06T07:31:42Z,anger
427,755136465,It doesn't seem that we can get around the racing problem of yarn. The other solution is to build tsec through the postinstall script of VS Code.,2021-01-06T07:32:35Z,neutral
428,755136528,I wonder if this is a problem local to me or are we not running unit tests against Apple SI yet?,2021-01-06T07:32:43Z,neutral
430,755143368,"Its just a problem in local build because keytar uses prebuilt modules, and arm version is not available. For the product build I manually crosscompile the package are we not running unit tests against Apple SI yet? Yes we are not running tests, will need to add it back.",2021-01-06T07:50:21Z,neutral
431,755144989,"Chokidar v3.5.0 was just released that takes in fsevents universal build , we can update to it.",2021-01-06T07:54:22Z,joy
432,755145706,"I'm using vscode from VSCodewin32x641.52.1.zip on windows 10. Inputing chinese is ok when editing documents with any chinese IME. When inputing in the terminal, it is not ok with sogou IME and ok with Microsoft PinYin IME. Inputing chinese is ok for vscode1.45.1",2021-01-06T07:56:14Z,neutral
433,755146715," Just a heads up that fsevents.3.0 is out now with the arm64/x86_64 universal binary. I'm not sure what chokidar is used for, but perhaps bumping fsevents might fix the warning and improve performance as well. Thanks for the work! chokidar just released a version with it. Will update shortly.",2021-01-06T07:58:48Z,fear
434,755149899,"Thanks , really glad to hear that. Looking forward to updates from your side.",2021-01-06T08:06:36Z,joy
437,755150872," using fresh Xubuntu20.04 install xubuntu uses Thunar installed VS Code from default package manager when tryin to open containing folder: EDIT: When Thunar is already opned , it works. ![Screenshot_20210106_090812]( ",2021-01-06T08:08:51Z,anger
438,755151013," what exactly are the arguments that you want to pass to the Java program? Please list the command line as you would use it in a regular shell. (the ""args"" value in your launch.json from above doesn't make sense since it is syntactically broken).",2021-01-06T08:09:11Z,neutral
439,755152924,code pointer:,2021-01-06T08:13:08Z,neutral
440,755153568," I think git config global core.editor ""code wait"" has done the trick. Is this what it should do, opening the interactive commit message? Either way the error message is gone and closing the commit message confirmation proceeds with the rebase. ![210106075704 commit editmessage]( ",2021-01-06T08:14:44Z,anger
441,755154676,"I have unlocked the original issue and closing this as dupe. However, in the name of peace and productivity: let's continue discussions on the PR so that we can stay focused. ",2021-01-06T08:17:22Z,anger
442,755155965,"ajani just let me know that the news JAWS version has an improved VS Code support. From their release notes: ""Improved the user experience when using JAWS with the Visual Studio Code application. This includes turning off the Virtual PC Cursor by default, eliminating the announcement of ARIA regions, and removing the announcement of a long URL when the program is launched."" Let us know if JAWS behaves better with VS Code now and what are the biggest issues remaining.",2021-01-06T08:20:18Z,joy
443,755156409,I can reproduce with Safari,2021-01-06T08:21:21Z,neutral
448,755157808,All VS Code process show very little CPU usage,2021-01-06T08:24:23Z,anger
449,755157885,This can be fixed with the condition correct. However the default should just work and user should not have to fix anything.,2021-01-06T08:24:32Z,sadness
450,755157923,Please use this guide to provide more information: Thanks.,2021-01-06T08:24:38Z,neutral
452,755158336,"Tho, we still need to know what's slow on your system. Please follow this guide: Thanks.",2021-01-06T08:25:37Z,neutral
453,755159379,the same question asked some years ago,2021-01-06T08:27:58Z,joy
454,755159776,"Wait... It seems that the build is failing with those changes 15 error Extracting tar content of undefined failed, the file appears to be corrupt: ""ENOENT: no such file or directory, stat '/home/runner/.cache/yarn/v6/npmtypescript4.1.3519d582bd94cba0cf8934c7d8e8467e473f53bb7integrity/node_modules/typescript/lib/typescript.js'"" 16 info Visit for documentation about this command. 17 Error: Process completed with exit code 1. ",2021-01-06T08:28:45Z,fear
457,755161324,"The commit is linked to this issue, so it should provide the context.",2021-01-06T08:31:58Z,neutral
458,755161557,Curious why the lockfile contains 6 different chokidar versions.,2021-01-06T08:32:28Z,neutral
459,755161636,"This is a fair feature request, however we do not have it on our immediate plan. Thus assigning to backlog and we might add this in the future. Thanks However this will probably be handled by extensions if we open up the explorer exclusion api to extensions",2021-01-06T08:32:38Z,anger
460,755161880,"This bug has been fixed in to the latest release of [VS Code Insiders]( , you can help us out by confirming things are working as expected in the latest Insiders release. If things look good, please leave a comment with the text /verified to let us know. If not, please ensure you're on version 9b6aaf1e86c8fec4c86c664edf5f713583c70fe5 of Insiders (today's or later you can use Help: About in the command palette to check), and leave a comment letting us know what isn't working as expected. Happy Coding!",2021-01-06T08:33:09Z,anger
461,755161884,yep this required compiling fsevents as universal binary,2021-01-06T08:33:10Z,neutral
462,755162547,I just did a test and everything is working as expected. Thanks.,2021-01-06T08:34:42Z,fear
463,755162701,"Yup, that looks like the correct behavior. Odd that the .exe part caused an issue, but good to know. And glad it's resolved for you.",2021-01-06T08:35:02Z,joy
464,755163234,Lol. I finally got to read your comments,2021-01-06T08:36:20Z,joy
465,755163258,Duplicate of,2021-01-06T08:36:24Z,neutral
466,755163870,"This is a duplicate. Unfortunately, I don't recall the exact issue number nor its title Anyways, searching for issues with the same labels will likely help you :point_right: ",2021-01-06T08:37:49Z,fear
467,755163972,"Thanks for creating this issue! We figured it's covering the same as another one we already have. Thus, we closed this one as a duplicate. You can search for existing issues [here]( See also our [issue reporting]( guidelines. Happy Coding!",2021-01-06T08:38:07Z,joy
469,755166523,It looks like this is caused by the Java extension. Please file it with the repository [here]( Make sure to check their [troubleshooting instructions]( and provide relevant information such as the extension version you're using. See also our [issue reporting]( guidelines for more information. Happy Coding!,2021-01-06T08:43:53Z,joy
470,755167873,"Looks good, thanks for adding tests! Merging it in ☀️ ",2021-01-06T08:46:51Z,joy
471,755168161,it would be great if you can try this out with vscode insdiers from tomorrow and give us feedback. Thanks to tech for providing a PR,2021-01-06T08:47:35Z,joy
472,755168376," thanks, adding verified label!",2021-01-06T08:48:03Z,neutral
473,755169158,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Terminal ()]( <! score: 0.849 [terminal is not working , ()]( <! score: 0.818 [terminal ()]( <! score: 0.804 [terminal not working ()]( <! score: 0.718 [Terminal ()]( <! score: 0.582 <! potential_duplicates_comment ",2021-01-06T08:49:48Z,fear
475,755173079,"If I ever find out I'll return to let you know. Thanks for tracking the issue, peace out...",2021-01-06T08:57:47Z,fear
476,755173609,This command was renamed to workbench.action.toggleEditorType (it was renamed so that it would also work for notebooks and other types of resources),2021-01-06T08:58:57Z,fear
477,755176725,"This is already possible. For example, I use this keybinding: json { ""key"": ""ctrl+shift+alt+b"", ""command"": ""workbench.action.tasks.runTask"", ""args"": ""Kill Build VS Code"" } And here's the task that it runs: ",2021-01-06T09:05:24Z,fear
478,755177454,Will there be a release or how do I get my hands on the right version to test locally?,2021-01-06T09:07:01Z,neutral
479,755177784,"Huh, nice idea (wish I'd thought of it)! I'll take a look.",2021-01-06T09:07:47Z,joy
480,755178487,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [New condition for breakpoints: enable after another breakpoint was hit ()]( <! score: 0.473 [error breakpoint ()]( <! score: 0.467 [Node debugging: Breakpoints are verified ()]( <! score: 0.446 <! potential_duplicates_comment ",2021-01-06T09:09:13Z,fear
481,755181308," open a WSL window open the integrated terminal and run cmd.exe /c ""SET && PAUSE"" observe that ELECTRON_RUN_AS_NODE is set The process hierarchy is as follows: Codeinsiders.exe [Renderer] : ELECTRON_RUN_AS_NODE undefined Codeinsiders.exe [Ext Host] : ELECTRON_RUN_AS_NODE=1 Codeinsiders.exe [WSL Deamon Process] : ELECTRON_RUN_AS_NODE=1 WSL.exe [Server Running in WSL] cmd.exe [""SET && PAUSE""] The ext host environment has ELECTRON_RUN_AS_NODE=1 set, so all processes launched from extensions will inherit that. Ideally it doesn't have it set, but I assume there's nothing we can do there. I would fix that in the WSLRemote extension then when launching WSL.exe then.",2021-01-06T09:15:12Z,fear
482,755181366,You might be able to do it with [indentation rules]( but this is outside of my expertise. Maybe knows of a way to do it with a language server?,2021-01-06T09:15:18Z,anger
483,755184014,likely from dev dependencies that depend on older versions?,2021-01-06T09:20:58Z,neutral
484,755184672,Totally ok for me! Just thought it belongs to this PR because this is how it should have been resolved in first place. ;) Please do whatever the right workflow is. Thank you so much!,2021-01-06T09:22:23Z,fear
485,755185757,"I do not think we support this OS, but maybe Deepak you know more about compatibility.",2021-01-06T09:24:34Z,neutral
486,755186062,Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting]( guidelines. Please take the time to review these and update the issue. Happy Coding!,2021-01-06T09:25:12Z,joy
487,755186318,I am on that macOS version and it works fine for me.,2021-01-06T09:25:48Z,neutral
488,755186369,We have a great developer community [over on slack]( where extension authors help each other. This is a great place for you to ask questions and find support. Happy Coding!,2021-01-06T09:25:54Z,joy
489,755186587,"This issue is caused by an extension, please file it with the repository (or contact) the extension has linked in its overview in VS Code or the [marketplace]( for VS Code. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-06T09:26:17Z,fear
490,755188313,I think we cannot just remove ELECTRON_RUN_AS_NODE because there are child processes forked from the extension host that probably need it. do you know if it is possible to remove ELECTRON_RUN_AS_NODE environment from a process after it has been created? Or is that needed to fork further child processes?,2021-01-06T09:29:50Z,neutral
491,755188575,I have added your suggested solution to,2021-01-06T09:30:22Z,joy
492,755191238,"Oh there is also this message above: [14087:0106/103241.243758CONSOLE(469)] ""Uncaught (in promise) Error: Element with id aa is already registered"", source: (469)",2021-01-06T09:35:37Z,fear
493,755192015,but is there something I can do here? I run the command as mentioned on vscode build page on github. cd vscode yarn I get this error. Need help to solve it,2021-01-06T09:37:17Z,anger
494,755193099,We have instructions at but we are not giving support through issues. The comment in might also be helpful or our StackOverflow community for VSCode:,2021-01-06T09:39:08Z,anger
495,755193407,Well I would like to move git blame to the end of the status bar. For some reason it keeps flashing as I type meh. Surely when you right click the menu couldn't you make that a draggable list like with tree view.. and just add a seperter for left and right. ![vscodefixthis](,2021-01-06T09:39:45Z,neutral
498,755194831,Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting]( guidelines. Please take the time to review these and update the issue. Happy Coding!,2021-01-06T09:42:39Z,joy
499,755196117,This doesn't seem to work. Closing and publishing a fork of tsec on npm,2021-01-06T09:45:11Z,neutral
500,755199061,"Pushed a fix to the RemoteWSL extension. As an observation, it would be great if there were a way of running Electron as node that doesn't involve an env variable. The best would be a separate executable, A command line parameter would also simplify things. There's some tricky code in the RemoteWSL start scripts when we call from WSL to WindowsElectron that could be simplified. ",2021-01-06T09:50:58Z,joy
501,755205249," BTW, I use this approach to delete the ELECTRON_RUN_AS_NODE variable in the forked Electron process so that it is not inherited by future child processes: Since the delete code is passed as a command line expression, there is no need to have specific delete code in the forked process.",2021-01-06T10:02:01Z,fear
502,755207278," Those features are supported in all major browsers as well as node, and have been for some time now. I'd argue autocomplete being present for them would be less annoying to people that don't use them than its absence to people that do.",2021-01-06T10:05:36Z,anger
503,755207437,"Found ability to define configurations in workspace file, which (somewhat) fulfills this request",2021-01-06T10:05:54Z,anger
504,755208191,"I suspect that this works using the [load paths]( that scss supports. We don't have support for that in the VSCode css/scss service. If someone is interested to add support for that, help is welcome! What we have is support for imports as defined by the cssloader webpackplugin: Not sure if that helps you.",2021-01-06T10:07:18Z,joy
505,755208246,Looks like this is happening for SSH and Containers.,2021-01-06T10:07:26Z,joy
507,755210734,"Little more information after some tinkering. I found out that what is probably is going wrong is checking if the file exists but still returning the right relative path. In version 1.8.6 I updated the titles of the references JSON to include the word RIGHT or WRONG to see which of the 2 it would take. ![image]( So it seems vscode is checking the wrong location if the file exists. If you need any help btw, I have no idea where to start looking, but if you have any Idea I would be happy to dive deeper  ",2021-01-06T10:12:23Z,joy
508,755212314,"Ok, I see. You are using the HTML language server for a HTML like language. The proper solution would be to have your own language and language server. You could use the vscodehtmllanguageservice library to get the HTML functionality you want. I'm not a fan of adding a new 'case sensitive' setting. It will be confusing to HTML users. ",2021-01-06T10:15:43Z,neutral
509,755212612,"We closed this issue because we don't plan to address it in the foreseeable future. You can find more detailed information about our decisionmaking process [here]( If you disagree and feel that this issue is crucial: We are happy to listen and to reconsider. If you wonder what we are up to, please see our [roadmap]( and [issue reporting]( guidelines. Thanks for your understanding and happy coding!",2021-01-06T10:16:16Z,joy
510,755212754,as was mentioned above Electron 11 should have updated Chromium that contain fix. You can use Insiders in the meantime.,2021-01-06T10:16:32Z,anger
511,755216022,"Marking as important as this blocks my dev setup, I have not found a way of signing the Code OSS.app, will switch back to my old machine for now.",2021-01-06T10:23:18Z,anger
512,755220586," we can't be experts in every language on a team of our size, which is why we rely on the community for the grammars we use. I am open to the idea of moving away from the grammar we get from if there is a better/better supported one.",2021-01-06T10:33:02Z,neutral
513,755221638,The rust analyzer adds a folding provider that is not aware of the region markers. It needs to be fixed in the extension.,2021-01-06T10:35:06Z,fear
514,755225115,"The described behavior is how it is expected to work. If you disagree, please explain what is expected and what is not in more detail. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-06T10:41:56Z,neutral
515,755225839,"This would be great to have. I think right now you need to rename the .codeworkspace file to change the name/title of the workspace, but as someone who wants to keep e.g. spaces out of filenames, I'd like to have a ""name"" or ""title"" setting in the workspace config.",2021-01-06T10:43:26Z,neutral
516,755225880,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [\[folding\] Fold All in selection ()]( <! score: 0.473 <! potential_duplicates_comment ",2021-01-06T10:43:33Z,joy
517,755227336,"In IntelliJ, the focus on lastentered Korean word is released when pressing alt key. In Visual Studio, the caret always goes behind the text after typing and focus doesn't catch the last word.",2021-01-06T10:46:30Z,fear
518,755232318,Really looking forward to this!,2021-01-06T10:57:23Z,sadness
519,755232718,releases every day. Just get the release tomorrow and you should be good.,2021-01-06T10:58:13Z,joy
520,755237210," I am confused why creating doesn't support multiple resources at once while everything else does. Like, undoing a ""multi delete"" is now separate create operations",2021-01-06T11:07:37Z,sadness
521,755240392,I just tried this and it works just fine for me with javascript and latest vscode insiders. Please file this issue against the c++ extension. Thanks,2021-01-06T11:14:20Z,anger
522,755241090," originally I did the create to support multiple resources, however after [discussion]( with I reverted back to only support a single operation. I can move back to multi operation support. Though let's see if is fine with that",2021-01-06T11:15:58Z,sadness
523,755242708,I have no feelings either way is fine for me.,2021-01-06T11:19:47Z,anger
524,755243393,Okey so I will bring back the support for multi create. I will push directly to master and ping you Ben on the commit.,2021-01-06T11:21:37Z,neutral
525,755244798,Moving to On Deck and can review once he finds time and is back at Microsoft. There is no rush here imho.,2021-01-06T11:25:06Z,fear
526,755250753,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [feature request: API to set URL of WebView ()]( <! score: 0.494 <! potential_duplicates_comment ",2021-01-06T11:38:55Z,joy
527,755252816,"When VS Code is launched from a terminal (for example, via code .), it has access to environment settings defined in your .bashrc or .zshrc files. This means features like tasks or debug targets also have access to those settings. However, when launching from your platform's user interface (for example, the VS Code icon in the macOS dock), you normally are not running in the context of a shell and you don't have access to those environment settings. This means that depending on how you launch VS Code, you may not have the same environment. See here ",2021-01-06T11:43:32Z,anger
532,755254869,This issue has been closed automatically because it needs more information and has not had recent activity. See also our [issue reporting]( guidelines. Happy Coding!,2021-01-06T11:48:33Z,joy
533,755256465,I have just pushed a commit that tackles this d51e1fa471 I did not adopt this fully in the bulkFileEdits since I thought you are wokring on it Let me know if you would like me to look into that,2021-01-06T11:52:33Z,fear
534,755258993,"Thanks for your prompt response. You have not tested exactly. Please try it with c/c++ code. I am afraid that it may not be caused by c++ extension, but by Code. Thanx.",2021-01-06T11:58:55Z,fear
535,755262381,This can fix it,2021-01-06T12:06:47Z,neutral
536,755268424,How different are these from regular user snippets ?,2021-01-06T12:20:22Z,neutral
537,755268704,Bump. Would you prefer this to be opened against the main VSCode repo so more people can take a look at it or is this a user error?,2021-01-06T12:21:02Z,neutral
538,755269352,duplicate of,2021-01-06T12:22:37Z,neutral
539,755269613,Can you please explain what is the issue here? What is not working?,2021-01-06T12:23:13Z,neutral
540,755270397,"Sorry, how is that related to VSCode? Please add detailed steps.",2021-01-06T12:24:49Z,neutral
541,755270565,"Feel free to open a Pull Request for us to look at, thanks.",2021-01-06T12:25:12Z,fear
542,755271304,FYI How about coming up with readonly access token and prevent writing from the client and also on the server?,2021-01-06T12:26:55Z,fear
543,755271332,"well I can understand that, I do have made a PR, lets see, otherwise you can have it tasted before merging this PR , as I have directly tested the changes I made on my installed VSCODE Editor (using current version 1.52.1) and it works fine for me. as you can also see it in the images above The issue occur for both // and / when using, which will fix with this PR",2021-01-06T12:26:59Z,neutral
544,755272092,Can you add a small code sample? What is the before and after state? What key is arrow in your description?,2021-01-06T12:28:49Z,neutral
546,755274296,I'm not able to reproduce this issue on the latest insiders. If you still see the problem with the latest insiders I can investigate further.,2021-01-06T12:34:04Z,neutral
547,755274488,"We closed this issue because we are unable to reproduce the problem with the steps you describe. Chances are we've already fixed your problem in a recent version of VS Code. If not, please ask us to reopen the issue and provide us with more detail. Our [issue reporting]( guidelines might help you with that. Happy Coding!",2021-01-06T12:34:34Z,neutral
548,755275075,"Settings sync settings are registered only when settings sync is configured which is not the case by default. Hence this warning is shown. I do not think there is a way to configure settings editor tocData based on if settings sync is configured or not. Only option is to register these settings always. If it is ok, I will close this without any action? FYI",2021-01-06T12:35:59Z,neutral
551,755283895,Nothing new here. I fail to understand the problem here. We log those invalid invocation to the console because that's the place extension developers are looking at when developing extension,2021-01-06T12:56:21Z,sadness
552,755284743,Thanks . I am almost done with the adoption,2021-01-06T12:58:19Z,joy
553,755285416,You are correct. It works fine in: Version: 1.53.0insider Commit: 9b6aaf1e86c8fec4c86c664edf5f713583c70fe5,2021-01-06T12:59:59Z,neutral
554,755285907,Can you maybe reproduce that? I don't have Big Sur.,2021-01-06T13:01:01Z,neutral
555,755287085," I just had another crash of the Extension Host, this time with a new code. SIGSEGV instead of SIGILL (first time I'm seeing that): <img width=""898"" alt=""Screenshot 20210106 at 15 01 11"" src="" Attaching crash dump: [09b42d445dd742aeb4633342d4c0e9aa.dmp.zip]( That file was in the pending directory. The other directories were empty. Hopefully this is the right one.",2021-01-06T13:02:58Z,fear
556,755289097,"Not a big deal, just thought I would report stacktraces I see when running tests. At first I thought we are missing assertions to produce test failures, but maybe in this case these errors are expected. A while ago and me pushed for ""clean test output"", meaning that tests should only print success or failure, but not other stuff.",2021-01-06T13:07:38Z,sadness
557,755290790,Thanks!,2021-01-06T13:11:22Z,neutral
558,755291399,"Looks like elliptic is uptodate now, so this is no longer needed.",2021-01-06T13:12:29Z,neutral
559,755292173,Thanks.,2021-01-06T13:14:01Z,neutral
560,755295367," So, you want that a menu fires its onDidChange event whenever one of its submenu has changed, right? Thats right. To be more specific even when submenu's action property (like enablement / checked) has changed.",2021-01-06T13:21:03Z,neutral
561,755295447," your change included a ton of changes to yarn.lock, any reasons for that? I pushed for a clean update.",2021-01-06T13:21:15Z,anger
562,755296647,"The described behavior is how it is expected to work. If you disagree, please explain what is expected and what is not in more detail. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-06T13:23:55Z,neutral
563,755296668,"The <kbdfn</kbd key has so much potential. It's positioning is near perfect to make it a good hotkey combinator. But alas, as pointed it out, it doesn't have a scan code.",2021-01-06T13:23:58Z,joy
564,755296727,"Yes that is expected, you need to open files with the same paths, not different. We take care of path casing, but anything else we do not (such as symbolic links).",2021-01-06T13:24:07Z,anger
565,755297195,So it starts constantly moving after some operation and never stops. A good start would be to tell us the operation you start.,2021-01-06T13:25:06Z,neutral
566,755297506,"This issue is caused by an extension, please file it with the repository (or contact) the extension has linked in its overview in VS Code or the [marketplace]( for VS Code. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-06T13:25:51Z,fear
567,755298658,"I deleted yarn.lock and it was auto generated after running yarn command. On Wed, Jan 6, 2021, 6:51 PM Benjamin Pasero <notifications.com wrote: < your change included a ton of changes to yarn.lock, any reasons for that? I pushed 27ff576 < for a clean update. — You are receiving this because you were mentioned. Reply to this email directly, view it on GitHub < or unsubscribe < . ",2021-01-06T13:28:09Z,anger
568,755300132," checked out the change, it seems that the API now allows for multiple create operations, but within, we are not wiring this in properly (I think that was my initial feedback too that made us go back to supporting just 1 operation). Specifically, shouldn't we use the array of things to create when passing on to the participants and eventing: Maybe can clarify if this kind of change is still needed or not. ",2021-01-06T13:31:26Z,fear
569,755300472,"Oh yeah, that explains it.",2021-01-06T13:32:16Z,neutral
570,755304535,How different are these from regular user snippets ? I personally use this by duplicating huge default emmet snippets and overriding them with customization when needed and some addition.,2021-01-06T13:40:49Z,anger
571,755308019,Yes the event should be fired for many resources. There is a skipped/failing test here:,2021-01-06T13:47:48Z,anger
572,755309832,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Want New Terminal Dropdown Menu like the new Windows Terminal for fast selecting ()]( <! score: 0.477 [Multiple Terminals Types From Terminal View (not keybind extension) ()]( <! score: 0.462 <! potential_duplicates_comment ",2021-01-06T13:51:16Z,joy
573,755316020,Added the names to: ![image]( ![image](,2021-01-06T14:03:12Z,joy
574,755316353,This is already done now!,2021-01-06T14:03:53Z,sadness
575,755318111,I agree that the CI output is noisy but I think avoiding console.log isn't the right way. Isn't the problem that the test output reporter also prints onto the the console so that everything is intermixed. Can we use a different output reporter that e.g creates a file so that the CI build uses that file?,2021-01-06T14:07:10Z,neutral
576,755326444,That makes sense. Adding to get her thoughts on the possible changes needed to the auth providers to support this.,2021-01-06T14:22:15Z,joy
577,755326746," it's just an error that came up every day for a week or so, so I opened this thread but the error has since stopped appearing. Thanks for following up but it must have been patched out already (I have updated VS Code since then)",2021-01-06T14:22:49Z,anger
579,755329704,"Thanks for reporting this issue! Unfortunately, it's hard for us to understand what issue you're seeing. Please help us out by providing a screen recording showing exactly what isn't working as expected. While we can work with most standard formats, .gif files are preferred as they are displayed inline on GitHub. You may find helpful as a browserbased gif recording tool. If the issue depends on keyboard input, you can help us by enabling screencast mode for the recording (Developer: Toggle Screencast Mode in the command palette). Happy coding!",2021-01-06T14:27:53Z,anger
580,755329919,Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting]( guidelines. Please take the time to review these and update the issue. Happy Coding!,2021-01-06T14:28:14Z,joy
581,755332882,"This PR is replaced by which gives us a way to enable vscodefile protocol in selfhost via: either setting export ENABLE_VSCODE_BROWSER_CODE_LOADING=bypassHeatCheck or argv.json entry: ""enablebrowsercodeloading"": ""bypassHeatCheck"" Other supported values are: 'none' | 'code' | 'bypassHeatCheck' | 'bypassHeatCheckAndEagerCompile' I have enabled bypassHeatCheck for process explorer and issue reporter who were already using sandbox and vscodefile. Turning this on by default is still blocked by ",2021-01-06T14:33:22Z,anger
582,755333175,"I just pushed which gives us a way to enable vscodefile protocol in selfhost via: either setting export ENABLE_VSCODE_BROWSER_CODE_LOADING=bypassHeatCheck or argv.json entry: ""enablebrowsercodeloading"": ""bypassHeatCheck"" Other supported values are: 'none' | 'code' | 'bypassHeatCheck' | 'bypassHeatCheckAndEagerCompile' I have enabled bypassHeatCheck for process explorer and issue reporter who were already using sandbox and vscodefile. Turning this on by default is still blocked by ",2021-01-06T14:33:53Z,anger
583,755333684,All extensions cease to work after the extension host crash.,2021-01-06T14:34:48Z,sadness
